,date,news,score,category
14382,03月17,中银证券：大规模基建计划出台 关注水泥等板块(附股),0.45715206124866814,0
14383,03月17,浙商证券：房地产板块有估值优势 关注两类标的(股),0.8303231793198822,1
14384,03月17,机构:2020游戏业投资主线有变化 相关公司受关注(股),0.9926227089517518,1
14385,03月17,天风证券:基建投资大概率逐步回升 关注行业龙头(股),0.4854111469077991,0
14386,03月17,天风证券：家居消费仍会持续增长 两主线掘金(附股),0.29785315089749687,0
14387,03月17,环保发力智慧监测：将建立规范化的大数据平台(附股),0.5832908592094203,1
14388,03月17,山西证券：生活必需消费品的需求继续增长 关注9股,0.9860861643699879,1
14389,03月17,中信证券：2020年制造业有望获得明显的超额收益(附股),0.9651511233891141,1
14390,03月17,渤海证券：短期市场承压 不改计算机行业成长趋势(股),0.9834638601329436,1
14391,03月16,视频|多地推出鼓励购车政策 这些相关概念股值得关注,0.9973482398573468,1
14392,03月16,可穿戴设备市场出货量猛增 芯片等产业链迎投资机会,0.999397263080375,1
14393,03月16,3月17日涨停板早知道：七大利好有望发酵,0.7434316227580998,1
14394,03月16,国盛证券：地产股各方面看都有明显吸引力 推荐7股,0.024281987759741663,0
14395,03月16,中信建投：8月将迎5nm芯片大规模出货 推荐这些标的,0.8105200529379044,1
14396,03月16,国信证券：海外疫情持续升级 新基建加大医疗投入(股),0.784382451555678,1
14397,03月16,游戏“宅”产业远扬海外 未来将聚拢龙头公司(附股),0.935551824677655,1
14398,03月16,招商证券:高端白酒确定性较高 看好白酒预期修复(股),0.056090110515371716,0
14399,03月16,万联证券：风电行业增长确定性较强 维持高景气（股）,0.9847936147441569,1
14400,03月19,消费零售10余股涨停：9股登上龙虎榜 券商建议积极加码,0.014141031062133713,0
14401,03月19,3月20日涨停板早知道：七大利好有望发酵,0.7041157730050532,1
14402,03月19,"熊市找""刚需""牛股：沃尔玛逆市创新高 A股照葫芦画瓢",0.6794294899606607,1
14403,03月19,中银证券：关注煤炭需求端反弹带来的估值修复行情(股),0.9741671789428251,1
14404,03月19,国盛证券：白电刚需属性较强 继续关注三大白电(股),0.3559204117163066,0
14405,03月19,银河证券：预计油价大概率在较低水平区间 推荐2主线,0.10787465600612978,0
14406,03月19,国内疫情稳定风险释放 太平洋医药团队喊你来抄底(股),0.9321141102748363,1
14407,03月19,国盛家电：疫情影响1-2月空调销售 等待后续需求回暖,0.06945661301256068,0
14408,03月18,政策力促文旅业重振：叠加复工复产 三主线掘金板块,0.9070784846825265,1
14409,03月18,法匹拉韦临床疗效良好 疫苗研发加速进行(附名单),0.9884545455088664,1
14410,03月18,华为云游戏解决方案2.0：牵手头部大厂 券商推荐4股,0.3676484148177478,0
14411,03月18,3月19日涨停板早知道：七大利好有望发酵,0.6708821636620917,1
14412,03月18,发改委再提消费：哪些细分领域将最受益？（附标的）,0.6949520287819393,1
14413,03月18,海外疫情蝴蝶效应：锂供应减少 国内需求仍高企(股),0.9586453088250512,1
14414,03月18,国盛证券点评万科年报：销售增速放缓 业绩稳步释放,0.6013134088247699,1
14415,03月18,光大证券：未来造纸行业集中度提升是大趋势 推荐4股,0.9014570037587011,1
14416,03月18,山西证券：建议关注消费供需两端结构性优化变迁(股),0.6629622946775579,1
14417,03月18,野村:对万科下调派息率疑惑不解 料今年销售增长疲弱,0.8988570363942472,1
14418,03月18,西南证券点评万科年报:毛利率小幅下滑 业绩增速略低于预期,0.5875915206327129,1
14419,03月18,视频|宋志云:疫苗研制进程超预期 相关个股可重点关注,0.9997305011410457,1
14420,03月18,平安证券：医药销售总量增速回升 格局分化加速(股),0.12973864876006724,0
14421,03月18,中信证券评万科财报：货值进一步被消耗 下调目标价,0.998682849768859,1
14422,03月18,新冠疫苗研发领域多路线部署 相关公司望受关注(股),0.9941224448671803,1
14423,03月17,3月18日涨停板早知道：七大利好有望发酵,0.8258776902904581,1
14424,03月17,红色生命动线血制品：年内或将供不应求（附股）,0.6203711637857343,1
14425,03月17,国际疫情愈演愈烈 关注国内抗疫出口企业（附股）,0.7858174761621477,1
14426,03月17,从大基金二期看半导体机会 长江存储产业链需关注(股),0.9993545656747664,1
14427,03月17,中银证券：大规模基建计划出台 关注水泥等板块(附股),0.45715206124866814,0
14428,03月17,浙商证券：房地产板块有估值优势 关注两类标的(股),0.8303231793198822,1
14429,03月17,机构:2020游戏业投资主线有变化 相关公司受关注(股),0.9926227089517518,1
14430,03月17,天风证券:基建投资大概率逐步回升 关注行业龙头(股),0.4854111469077991,0
14431,03月17,天风证券：家居消费仍会持续增长 两主线掘金(附股),0.29785315089749687,0
14432,03月17,环保发力智慧监测：将建立规范化的大数据平台(附股),0.5832908592094203,1
14433,03月17,山西证券：生活必需消费品的需求继续增长 关注9股,0.9860861643699879,1
14434,03月17,中信证券：2020年制造业有望获得明显的超额收益(附股),0.9651511233891141,1
14435,03月17,渤海证券：短期市场承压 不改计算机行业成长趋势(股),0.9834638601329436,1
14436,03月16,视频|多地推出鼓励购车政策 这些相关概念股值得关注,0.9973482398573468,1
14437,03月16,可穿戴设备市场出货量猛增 芯片等产业链迎投资机会,0.999397263080375,1
14438,03月16,3月17日涨停板早知道：七大利好有望发酵,0.7434316227580998,1
14439,03月16,国盛证券：地产股各方面看都有明显吸引力 推荐7股,0.024281987759741663,0
14440,03月16,中信建投：8月将迎5nm芯片大规模出货 推荐这些标的,0.8105200529379044,1
14441,03月16,国信证券：海外疫情持续升级 新基建加大医疗投入(股),0.784382451555678,1
14442,03月16,游戏“宅”产业远扬海外 未来将聚拢龙头公司(附股),0.935551824677655,1
14443,03月16,招商证券:高端白酒确定性较高 看好白酒预期修复(股),0.056090110515371716,0
14444,03月16,万联证券：风电行业增长确定性较强 维持高景气（股）,0.9847936147441569,1
14445,03月19,消费零售10余股涨停：9股登上龙虎榜 券商建议积极加码,0.014141031062133713,0
14446,03月19,3月20日涨停板早知道：七大利好有望发酵,0.7041157730050532,1
14447,03月19,"熊市找""刚需""牛股：沃尔玛逆市创新高 A股照葫芦画瓢",0.6794294899606607,1
14448,03月19,中银证券：关注煤炭需求端反弹带来的估值修复行情(股),0.9741671789428251,1
14449,03月19,国盛证券：白电刚需属性较强 继续关注三大白电(股),0.3559204117163066,0
14450,03月19,银河证券：预计油价大概率在较低水平区间 推荐2主线,0.10787465600612978,0
14451,03月19,国内疫情稳定风险释放 太平洋医药团队喊你来抄底(股),0.9321141102748363,1
14452,03月19,国盛家电：疫情影响1-2月空调销售 等待后续需求回暖,0.06945661301256068,0
14453,03月18,政策力促文旅业重振：叠加复工复产 三主线掘金板块,0.9070784846825265,1
14454,03月18,法匹拉韦临床疗效良好 疫苗研发加速进行(附名单),0.9884545455088664,1
14455,03月18,华为云游戏解决方案2.0：牵手头部大厂 券商推荐4股,0.3676484148177478,0
14456,03月18,3月19日涨停板早知道：七大利好有望发酵,0.6708821636620917,1
14457,03月18,发改委再提消费：哪些细分领域将最受益？（附标的）,0.6949520287819393,1
14458,03月18,海外疫情蝴蝶效应：锂供应减少 国内需求仍高企(股),0.9586453088250512,1
14459,03月18,国盛证券点评万科年报：销售增速放缓 业绩稳步释放,0.6013134088247699,1
14460,03月18,光大证券：未来造纸行业集中度提升是大趋势 推荐4股,0.9014570037587011,1
14461,03月18,山西证券：建议关注消费供需两端结构性优化变迁(股),0.6629622946775579,1
14462,03月18,野村:对万科下调派息率疑惑不解 料今年销售增长疲弱,0.8988570363942472,1
14463,03月18,西南证券点评万科年报:毛利率小幅下滑 业绩增速略低于预期,0.5875915206327129,1
14464,03月18,视频|宋志云:疫苗研制进程超预期 相关个股可重点关注,0.9997305011410457,1
14465,03月18,平安证券：医药销售总量增速回升 格局分化加速(股),0.12973864876006724,0
14466,03月18,中信证券评万科财报：货值进一步被消耗 下调目标价,0.998682849768859,1
14467,03月18,新冠疫苗研发领域多路线部署 相关公司望受关注(股),0.9941224448671803,1
14468,03月17,3月18日涨停板早知道：七大利好有望发酵,0.8258776902904581,1
14469,03月17,红色生命动线血制品：年内或将供不应求（附股）,0.6203711637857343,1
14470,03月17,国际疫情愈演愈烈 关注国内抗疫出口企业（附股）,0.7858174761621477,1
14471,03月17,从大基金二期看半导体机会 长江存储产业链需关注(股),0.9993545656747664,1
14472,03月17,中银证券：大规模基建计划出台 关注水泥等板块(附股),0.45715206124866814,0
14473,03月17,浙商证券：房地产板块有估值优势 关注两类标的(股),0.8303231793198822,1
14474,03月17,机构:2020游戏业投资主线有变化 相关公司受关注(股),0.9926227089517518,1
14475,03月17,天风证券:基建投资大概率逐步回升 关注行业龙头(股),0.4854111469077991,0
14476,03月17,天风证券：家居消费仍会持续增长 两主线掘金(附股),0.29785315089749687,0
14477,03月17,环保发力智慧监测：将建立规范化的大数据平台(附股),0.5832908592094203,1
14478,03月17,山西证券：生活必需消费品的需求继续增长 关注9股,0.9860861643699879,1
14479,03月17,中信证券：2020年制造业有望获得明显的超额收益(附股),0.9651511233891141,1
14480,03月17,渤海证券：短期市场承压 不改计算机行业成长趋势(股),0.9834638601329436,1
14481,03月16,视频|多地推出鼓励购车政策 这些相关概念股值得关注,0.9973482398573468,1
14482,03月16,可穿戴设备市场出货量猛增 芯片等产业链迎投资机会,0.999397263080375,1
14483,03月16,3月17日涨停板早知道：七大利好有望发酵,0.7434316227580998,1
14484,03月16,国盛证券：地产股各方面看都有明显吸引力 推荐7股,0.024281987759741663,0
14485,03月16,中信建投：8月将迎5nm芯片大规模出货 推荐这些标的,0.8105200529379044,1
14486,03月16,国信证券：海外疫情持续升级 新基建加大医疗投入(股),0.784382451555678,1
14487,03月16,游戏“宅”产业远扬海外 未来将聚拢龙头公司(附股),0.935551824677655,1
14488,03月16,招商证券:高端白酒确定性较高 看好白酒预期修复(股),0.056090110515371716,0
14489,03月16,万联证券：风电行业增长确定性较强 维持高景气（股）,0.9847936147441569,1
14490,03月19,消费零售10余股涨停：9股登上龙虎榜 券商建议积极加码,0.014141031062133713,0
14491,03月19,3月20日涨停板早知道：七大利好有望发酵,0.7041157730050532,1
14492,03月19,"熊市找""刚需""牛股：沃尔玛逆市创新高 A股照葫芦画瓢",0.6794294899606607,1
14493,03月19,中银证券：关注煤炭需求端反弹带来的估值修复行情(股),0.9741671789428251,1
14494,03月19,国盛证券：白电刚需属性较强 继续关注三大白电(股),0.3559204117163066,0
14495,03月19,银河证券：预计油价大概率在较低水平区间 推荐2主线,0.10787465600612978,0
14496,03月19,国内疫情稳定风险释放 太平洋医药团队喊你来抄底(股),0.9321141102748363,1
14497,03月19,国盛家电：疫情影响1-2月空调销售 等待后续需求回暖,0.06945661301256068,0
14498,03月18,政策力促文旅业重振：叠加复工复产 三主线掘金板块,0.9070784846825265,1
14499,03月18,法匹拉韦临床疗效良好 疫苗研发加速进行(附名单),0.9884545455088664,1
14500,03月18,华为云游戏解决方案2.0：牵手头部大厂 券商推荐4股,0.3676484148177478,0
14501,03月18,3月19日涨停板早知道：七大利好有望发酵,0.6708821636620917,1
14502,03月18,发改委再提消费：哪些细分领域将最受益？（附标的）,0.6949520287819393,1
14503,03月18,海外疫情蝴蝶效应：锂供应减少 国内需求仍高企(股),0.9586453088250512,1
14504,03月18,国盛证券点评万科年报：销售增速放缓 业绩稳步释放,0.6013134088247699,1
14505,03月18,光大证券：未来造纸行业集中度提升是大趋势 推荐4股,0.9014570037587011,1
14506,03月18,山西证券：建议关注消费供需两端结构性优化变迁(股),0.6629622946775579,1
14507,03月18,野村:对万科下调派息率疑惑不解 料今年销售增长疲弱,0.8988570363942472,1
14508,03月18,西南证券点评万科年报:毛利率小幅下滑 业绩增速略低于预期,0.5875915206327129,1
14509,03月18,视频|宋志云:疫苗研制进程超预期 相关个股可重点关注,0.9997305011410457,1
14510,03月18,平安证券：医药销售总量增速回升 格局分化加速(股),0.12973864876006724,0
14511,03月18,中信证券评万科财报：货值进一步被消耗 下调目标价,0.998682849768859,1
14512,03月18,新冠疫苗研发领域多路线部署 相关公司望受关注(股),0.9941224448671803,1
14513,03月17,3月18日涨停板早知道：七大利好有望发酵,0.8258776902904581,1
14514,03月17,红色生命动线血制品：年内或将供不应求（附股）,0.6203711637857343,1
14515,03月17,国际疫情愈演愈烈 关注国内抗疫出口企业（附股）,0.7858174761621477,1
14516,03月17,从大基金二期看半导体机会 长江存储产业链需关注(股),0.9993545656747664,1
14517,03月17,中银证券：大规模基建计划出台 关注水泥等板块(附股),0.45715206124866814,0
14518,03月17,浙商证券：房地产板块有估值优势 关注两类标的(股),0.8303231793198822,1
14519,03月17,机构:2020游戏业投资主线有变化 相关公司受关注(股),0.9926227089517518,1
14520,03月17,天风证券:基建投资大概率逐步回升 关注行业龙头(股),0.4854111469077991,0
14521,03月17,天风证券：家居消费仍会持续增长 两主线掘金(附股),0.29785315089749687,0
14522,03月17,环保发力智慧监测：将建立规范化的大数据平台(附股),0.5832908592094203,1
14523,03月17,山西证券：生活必需消费品的需求继续增长 关注9股,0.9860861643699879,1
14524,03月17,中信证券：2020年制造业有望获得明显的超额收益(附股),0.9651511233891141,1
14525,03月17,渤海证券：短期市场承压 不改计算机行业成长趋势(股),0.9834638601329436,1
14526,03月16,视频|多地推出鼓励购车政策 这些相关概念股值得关注,0.9973482398573468,1
14527,03月16,可穿戴设备市场出货量猛增 芯片等产业链迎投资机会,0.999397263080375,1
14528,03月16,3月17日涨停板早知道：七大利好有望发酵,0.7434316227580998,1
14529,03月16,国盛证券：地产股各方面看都有明显吸引力 推荐7股,0.024281987759741663,0
14530,03月16,中信建投：8月将迎5nm芯片大规模出货 推荐这些标的,0.8105200529379044,1
14531,03月16,国信证券：海外疫情持续升级 新基建加大医疗投入(股),0.784382451555678,1
14532,03月16,游戏“宅”产业远扬海外 未来将聚拢龙头公司(附股),0.935551824677655,1
14533,03月16,招商证券:高端白酒确定性较高 看好白酒预期修复(股),0.056090110515371716,0
14534,03月16,万联证券：风电行业增长确定性较强 维持高景气（股）,0.9847936147441569,1
14535,03月19,消费零售10余股涨停：9股登上龙虎榜 券商建议积极加码,0.014141031062133713,0
14536,03月19,3月20日涨停板早知道：七大利好有望发酵,0.7041157730050532,1
14537,03月19,"熊市找""刚需""牛股：沃尔玛逆市创新高 A股照葫芦画瓢",0.6794294899606607,1
14538,03月19,中银证券：关注煤炭需求端反弹带来的估值修复行情(股),0.9741671789428251,1
14539,03月19,国盛证券：白电刚需属性较强 继续关注三大白电(股),0.3559204117163066,0
14540,03月19,银河证券：预计油价大概率在较低水平区间 推荐2主线,0.10787465600612978,0
14541,03月19,国内疫情稳定风险释放 太平洋医药团队喊你来抄底(股),0.9321141102748363,1
14542,03月19,国盛家电：疫情影响1-2月空调销售 等待后续需求回暖,0.06945661301256068,0
14543,03月18,政策力促文旅业重振：叠加复工复产 三主线掘金板块,0.9070784846825265,1
14544,03月18,法匹拉韦临床疗效良好 疫苗研发加速进行(附名单),0.9884545455088664,1
14545,03月18,华为云游戏解决方案2.0：牵手头部大厂 券商推荐4股,0.3676484148177478,0
14546,03月18,3月19日涨停板早知道：七大利好有望发酵,0.6708821636620917,1
14547,03月18,发改委再提消费：哪些细分领域将最受益？（附标的）,0.6949520287819393,1
14548,03月18,海外疫情蝴蝶效应：锂供应减少 国内需求仍高企(股),0.9586453088250512,1
14549,03月18,国盛证券点评万科年报：销售增速放缓 业绩稳步释放,0.6013134088247699,1
14550,03月18,光大证券：未来造纸行业集中度提升是大趋势 推荐4股,0.9014570037587011,1
14551,03月18,山西证券：建议关注消费供需两端结构性优化变迁(股),0.6629622946775579,1
14552,03月18,野村:对万科下调派息率疑惑不解 料今年销售增长疲弱,0.8988570363942472,1
14553,03月18,西南证券点评万科年报:毛利率小幅下滑 业绩增速略低于预期,0.5875915206327129,1
14554,03月18,视频|宋志云:疫苗研制进程超预期 相关个股可重点关注,0.9997305011410457,1
14555,03月18,平安证券：医药销售总量增速回升 格局分化加速(股),0.12973864876006724,0
14556,03月18,中信证券评万科财报：货值进一步被消耗 下调目标价,0.998682849768859,1
14557,03月18,新冠疫苗研发领域多路线部署 相关公司望受关注(股),0.9941224448671803,1
14558,03月17,3月18日涨停板早知道：七大利好有望发酵,0.8258776902904581,1
14559,03月17,红色生命动线血制品：年内或将供不应求（附股）,0.6203711637857343,1
14560,03月17,国际疫情愈演愈烈 关注国内抗疫出口企业（附股）,0.7858174761621477,1
14561,03月17,从大基金二期看半导体机会 长江存储产业链需关注(股),0.9993545656747664,1
14562,03月17,中银证券：大规模基建计划出台 关注水泥等板块(附股),0.45715206124866814,0
14563,03月17,浙商证券：房地产板块有估值优势 关注两类标的(股),0.8303231793198822,1
14564,03月17,机构:2020游戏业投资主线有变化 相关公司受关注(股),0.9926227089517518,1
14565,03月17,天风证券:基建投资大概率逐步回升 关注行业龙头(股),0.4854111469077991,0
14566,03月17,天风证券：家居消费仍会持续增长 两主线掘金(附股),0.29785315089749687,0
14567,03月17,环保发力智慧监测：将建立规范化的大数据平台(附股),0.5832908592094203,1
14568,03月17,山西证券：生活必需消费品的需求继续增长 关注9股,0.9860861643699879,1
14569,03月17,中信证券：2020年制造业有望获得明显的超额收益(附股),0.9651511233891141,1
14570,03月17,渤海证券：短期市场承压 不改计算机行业成长趋势(股),0.9834638601329436,1
14571,03月16,视频|多地推出鼓励购车政策 这些相关概念股值得关注,0.9973482398573468,1
14572,03月16,可穿戴设备市场出货量猛增 芯片等产业链迎投资机会,0.999397263080375,1
14573,03月16,3月17日涨停板早知道：七大利好有望发酵,0.7434316227580998,1
14574,03月16,国盛证券：地产股各方面看都有明显吸引力 推荐7股,0.024281987759741663,0
14575,03月16,中信建投：8月将迎5nm芯片大规模出货 推荐这些标的,0.8105200529379044,1
14576,03月16,国信证券：海外疫情持续升级 新基建加大医疗投入(股),0.784382451555678,1
14577,03月16,游戏“宅”产业远扬海外 未来将聚拢龙头公司(附股),0.935551824677655,1
14578,03月16,招商证券:高端白酒确定性较高 看好白酒预期修复(股),0.056090110515371716,0
14579,03月16,万联证券：风电行业增长确定性较强 维持高景气（股）,0.9847936147441569,1
14580,03月19,消费零售10余股涨停：9股登上龙虎榜 券商建议积极加码,0.014141031062133713,0
14581,03月19,3月20日涨停板早知道：七大利好有望发酵,0.7041157730050532,1
14582,03月19,"熊市找""刚需""牛股：沃尔玛逆市创新高 A股照葫芦画瓢",0.6794294899606607,1
14583,03月19,中银证券：关注煤炭需求端反弹带来的估值修复行情(股),0.9741671789428251,1
14584,03月19,国盛证券：白电刚需属性较强 继续关注三大白电(股),0.3559204117163066,0
14585,03月19,银河证券：预计油价大概率在较低水平区间 推荐2主线,0.10787465600612978,0
14586,03月19,国内疫情稳定风险释放 太平洋医药团队喊你来抄底(股),0.9321141102748363,1
14587,03月19,国盛家电：疫情影响1-2月空调销售 等待后续需求回暖,0.06945661301256068,0
14588,03月18,政策力促文旅业重振：叠加复工复产 三主线掘金板块,0.9070784846825265,1
14589,03月18,法匹拉韦临床疗效良好 疫苗研发加速进行(附名单),0.9884545455088664,1
14590,03月18,华为云游戏解决方案2.0：牵手头部大厂 券商推荐4股,0.3676484148177478,0
14591,03月18,3月19日涨停板早知道：七大利好有望发酵,0.6708821636620917,1
14592,03月18,发改委再提消费：哪些细分领域将最受益？（附标的）,0.6949520287819393,1
14593,03月18,海外疫情蝴蝶效应：锂供应减少 国内需求仍高企(股),0.9586453088250512,1
14594,03月18,国盛证券点评万科年报：销售增速放缓 业绩稳步释放,0.6013134088247699,1
14595,03月18,光大证券：未来造纸行业集中度提升是大趋势 推荐4股,0.9014570037587011,1
14596,03月18,山西证券：建议关注消费供需两端结构性优化变迁(股),0.6629622946775579,1
14597,03月18,野村:对万科下调派息率疑惑不解 料今年销售增长疲弱,0.8988570363942472,1
14598,03月18,西南证券点评万科年报:毛利率小幅下滑 业绩增速略低于预期,0.5875915206327129,1
14599,03月18,视频|宋志云:疫苗研制进程超预期 相关个股可重点关注,0.9997305011410457,1
14600,03月18,平安证券：医药销售总量增速回升 格局分化加速(股),0.12973864876006724,0
14601,03月18,中信证券评万科财报：货值进一步被消耗 下调目标价,0.998682849768859,1
14602,03月18,新冠疫苗研发领域多路线部署 相关公司望受关注(股),0.9941224448671803,1
14603,03月17,3月18日涨停板早知道：七大利好有望发酵,0.8258776902904581,1
14604,03月17,红色生命动线血制品：年内或将供不应求（附股）,0.6203711637857343,1
14605,03月17,国际疫情愈演愈烈 关注国内抗疫出口企业（附股）,0.7858174761621477,1
14606,03月17,从大基金二期看半导体机会 长江存储产业链需关注(股),0.9993545656747664,1
14607,03月17,中银证券：大规模基建计划出台 关注水泥等板块(附股),0.45715206124866814,0
14608,03月17,浙商证券：房地产板块有估值优势 关注两类标的(股),0.8303231793198822,1
14609,03月17,机构:2020游戏业投资主线有变化 相关公司受关注(股),0.9926227089517518,1
14610,03月17,天风证券:基建投资大概率逐步回升 关注行业龙头(股),0.4854111469077991,0
14611,03月17,天风证券：家居消费仍会持续增长 两主线掘金(附股),0.29785315089749687,0
14612,03月17,环保发力智慧监测：将建立规范化的大数据平台(附股),0.5832908592094203,1
14613,03月17,山西证券：生活必需消费品的需求继续增长 关注9股,0.9860861643699879,1
14614,03月17,中信证券：2020年制造业有望获得明显的超额收益(附股),0.9651511233891141,1
14615,03月17,渤海证券：短期市场承压 不改计算机行业成长趋势(股),0.9834638601329436,1
14616,03月16,视频|多地推出鼓励购车政策 这些相关概念股值得关注,0.9973482398573468,1
14617,03月16,可穿戴设备市场出货量猛增 芯片等产业链迎投资机会,0.999397263080375,1
14618,03月16,3月17日涨停板早知道：七大利好有望发酵,0.7434316227580998,1
14619,03月16,国盛证券：地产股各方面看都有明显吸引力 推荐7股,0.024281987759741663,0
14620,03月16,中信建投：8月将迎5nm芯片大规模出货 推荐这些标的,0.8105200529379044,1
14621,03月16,国信证券：海外疫情持续升级 新基建加大医疗投入(股),0.784382451555678,1
14622,03月16,游戏“宅”产业远扬海外 未来将聚拢龙头公司(附股),0.935551824677655,1
14623,03月16,招商证券:高端白酒确定性较高 看好白酒预期修复(股),0.056090110515371716,0
14624,03月16,万联证券：风电行业增长确定性较强 维持高景气（股）,0.9847936147441569,1
14625,03月19,消费零售10余股涨停：9股登上龙虎榜 券商建议积极加码,0.014141031062133713,0
14626,03月19,3月20日涨停板早知道：七大利好有望发酵,0.7041157730050532,1
14627,03月19,"熊市找""刚需""牛股：沃尔玛逆市创新高 A股照葫芦画瓢",0.6794294899606607,1
14628,03月19,中银证券：关注煤炭需求端反弹带来的估值修复行情(股),0.9741671789428251,1
14629,03月19,国盛证券：白电刚需属性较强 继续关注三大白电(股),0.3559204117163066,0
14630,03月19,银河证券：预计油价大概率在较低水平区间 推荐2主线,0.10787465600612978,0
14631,03月19,国内疫情稳定风险释放 太平洋医药团队喊你来抄底(股),0.9321141102748363,1
14632,03月19,国盛家电：疫情影响1-2月空调销售 等待后续需求回暖,0.06945661301256068,0
14633,03月18,政策力促文旅业重振：叠加复工复产 三主线掘金板块,0.9070784846825265,1
14634,03月18,法匹拉韦临床疗效良好 疫苗研发加速进行(附名单),0.9884545455088664,1
14635,03月18,华为云游戏解决方案2.0：牵手头部大厂 券商推荐4股,0.3676484148177478,0
14636,03月18,3月19日涨停板早知道：七大利好有望发酵,0.6708821636620917,1
14637,03月18,发改委再提消费：哪些细分领域将最受益？（附标的）,0.6949520287819393,1
14638,03月18,海外疫情蝴蝶效应：锂供应减少 国内需求仍高企(股),0.9586453088250512,1
14639,03月18,国盛证券点评万科年报：销售增速放缓 业绩稳步释放,0.6013134088247699,1
14640,03月18,光大证券：未来造纸行业集中度提升是大趋势 推荐4股,0.9014570037587011,1
14641,03月18,山西证券：建议关注消费供需两端结构性优化变迁(股),0.6629622946775579,1
14642,03月18,野村:对万科下调派息率疑惑不解 料今年销售增长疲弱,0.8988570363942472,1
14643,03月18,西南证券点评万科年报:毛利率小幅下滑 业绩增速略低于预期,0.5875915206327129,1
14644,03月18,视频|宋志云:疫苗研制进程超预期 相关个股可重点关注,0.9997305011410457,1
14645,03月18,平安证券：医药销售总量增速回升 格局分化加速(股),0.12973864876006724,0
14646,03月18,中信证券评万科财报：货值进一步被消耗 下调目标价,0.998682849768859,1
14647,03月18,新冠疫苗研发领域多路线部署 相关公司望受关注(股),0.9941224448671803,1
14648,03月17,3月18日涨停板早知道：七大利好有望发酵,0.8258776902904581,1
14649,03月17,红色生命动线血制品：年内或将供不应求（附股）,0.6203711637857343,1
14650,03月17,国际疫情愈演愈烈 关注国内抗疫出口企业（附股）,0.7858174761621477,1
14651,03月17,从大基金二期看半导体机会 长江存储产业链需关注(股),0.9993545656747664,1
14652,03月17,中银证券：大规模基建计划出台 关注水泥等板块(附股),0.45715206124866814,0
14653,03月17,浙商证券：房地产板块有估值优势 关注两类标的(股),0.8303231793198822,1
14654,03月17,机构:2020游戏业投资主线有变化 相关公司受关注(股),0.9926227089517518,1
14655,03月17,天风证券:基建投资大概率逐步回升 关注行业龙头(股),0.4854111469077991,0
14656,03月17,天风证券：家居消费仍会持续增长 两主线掘金(附股),0.29785315089749687,0
14657,03月17,环保发力智慧监测：将建立规范化的大数据平台(附股),0.5832908592094203,1
14658,03月17,山西证券：生活必需消费品的需求继续增长 关注9股,0.9860861643699879,1
14659,03月17,中信证券：2020年制造业有望获得明显的超额收益(附股),0.9651511233891141,1
14660,03月17,渤海证券：短期市场承压 不改计算机行业成长趋势(股),0.9834638601329436,1
14661,03月16,视频|多地推出鼓励购车政策 这些相关概念股值得关注,0.9973482398573468,1
14662,03月16,可穿戴设备市场出货量猛增 芯片等产业链迎投资机会,0.999397263080375,1
14663,03月16,3月17日涨停板早知道：七大利好有望发酵,0.7434316227580998,1
14664,03月16,国盛证券：地产股各方面看都有明显吸引力 推荐7股,0.024281987759741663,0
14665,03月16,中信建投：8月将迎5nm芯片大规模出货 推荐这些标的,0.8105200529379044,1
14666,03月16,国信证券：海外疫情持续升级 新基建加大医疗投入(股),0.784382451555678,1
14667,03月16,游戏“宅”产业远扬海外 未来将聚拢龙头公司(附股),0.935551824677655,1
14668,03月16,招商证券:高端白酒确定性较高 看好白酒预期修复(股),0.056090110515371716,0
14669,03月16,万联证券：风电行业增长确定性较强 维持高景气（股）,0.9847936147441569,1
14670,03月19,消费零售10余股涨停：9股登上龙虎榜 券商建议积极加码,0.014141031062133713,0
14671,03月19,3月20日涨停板早知道：七大利好有望发酵,0.7041157730050532,1
14672,03月19,"熊市找""刚需""牛股：沃尔玛逆市创新高 A股照葫芦画瓢",0.6794294899606607,1
14673,03月19,中银证券：关注煤炭需求端反弹带来的估值修复行情(股),0.9741671789428251,1
14674,03月19,国盛证券：白电刚需属性较强 继续关注三大白电(股),0.3559204117163066,0
14675,03月19,银河证券：预计油价大概率在较低水平区间 推荐2主线,0.10787465600612978,0
14676,03月19,国内疫情稳定风险释放 太平洋医药团队喊你来抄底(股),0.9321141102748363,1
14677,03月19,国盛家电：疫情影响1-2月空调销售 等待后续需求回暖,0.06945661301256068,0
14678,03月18,政策力促文旅业重振：叠加复工复产 三主线掘金板块,0.9070784846825265,1
14679,03月18,法匹拉韦临床疗效良好 疫苗研发加速进行(附名单),0.9884545455088664,1
14680,03月18,华为云游戏解决方案2.0：牵手头部大厂 券商推荐4股,0.3676484148177478,0
14681,03月18,3月19日涨停板早知道：七大利好有望发酵,0.6708821636620917,1
14682,03月18,发改委再提消费：哪些细分领域将最受益？（附标的）,0.6949520287819393,1
14683,03月18,海外疫情蝴蝶效应：锂供应减少 国内需求仍高企(股),0.9586453088250512,1
14684,03月18,国盛证券点评万科年报：销售增速放缓 业绩稳步释放,0.6013134088247699,1
14685,03月18,光大证券：未来造纸行业集中度提升是大趋势 推荐4股,0.9014570037587011,1
14686,03月18,山西证券：建议关注消费供需两端结构性优化变迁(股),0.6629622946775579,1
